Package_Name,Total_Entries,Unique_C-COMM,Python_Related_Process,State_Transition,Local_IP_Address_Access,Remote_IP_Address_Access,Local_Port_Access,Remote_Port_Access,Level
admcheck-1.0.0.tar.gz,582,5,212,"{'FIN_WAIT1 -> ->': 119, 'FIN_WAIT2 -> ->': 114, 'SYN_SENT -> ->': 110, 'ESTABLISHED -> ->': 109, 'CLOSE -> ->': 105, '443 -> ESTABLISHED': 10, 'CLOSING -> ->': 5, '443 -> CLOSE': 5, '80 -> ESTABLISHED': 2, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1}",2,35,126,13,1
admcheck-1.1.0.tar.gz,509,5,184,"{'FIN_WAIT1 -> ->': 104, 'FIN_WAIT2 -> ->': 100, 'SYN_SENT -> ->': 96, 'ESTABLISHED -> ->': 95, 'CLOSE -> ->': 91, '443 -> ESTABLISHED': 9, '443 -> CLOSE': 5, 'CLOSING -> ->': 4, '80 -> ESTABLISHED': 2, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1}",2,33,111,12,1
admcheck-1.2.0.tar.gz,363,5,128,"{'FIN_WAIT1 -> ->': 75, 'FIN_WAIT2 -> ->': 71, 'SYN_SENT -> ->': 67, 'ESTABLISHED -> ->': 67, 'CLOSE -> ->': 63, '443 -> ESTABLISHED': 9, 'CLOSING -> ->': 4, '443 -> CLOSE': 4, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1}",2,31,81,12,1
admcheck-1.3.0.tar.gz,509,5,165,"{'FIN_WAIT1 -> ->': 101, 'SYN_SENT -> ->': 100, 'FIN_WAIT2 -> ->': 95, 'ESTABLISHED -> ->': 88, 'CLOSE -> ->': 79, '443 -> CLOSE': 23, '443 -> ESTABLISHED': 12, 'CLOSING -> ->': 6, '80 -> ESTABLISHED': 2, 'LAST_ACK -> ->': 2, 'CLOSE_WAIT -> ->': 1}",2,43,120,20,1
admcheck-1.4.0.tar.gz,290,4,90,"{'SYN_SENT -> ->': 66, 'FIN_WAIT1 -> ->': 51, 'FIN_WAIT2 -> ->': 49, 'CLOSE -> ->': 46, 'ESTABLISHED -> ->': 46, '443 -> CLOSE': 22, '443 -> ESTABLISHED': 6, 'CLOSING -> ->': 2, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,30,71,15,1
admcheck-1.5.0.tar.gz,218,4,68,"{'SYN_SENT -> ->': 43, 'FIN_WAIT1 -> ->': 43, 'FIN_WAIT2 -> ->': 42, 'ESTABLISHED -> ->': 39, 'CLOSE -> ->': 31, '443 -> CLOSE': 11, '443 -> ESTABLISHED': 6, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1, 'CLOSING -> ->': 1}",2,27,55,12,1
admcheck2-1.7.0.tar.gz,145,4,47,"{'FIN_WAIT1 -> ->': 34, 'FIN_WAIT2 -> ->': 34, 'ESTABLISHED -> ->': 32, 'SYN_SENT -> ->': 20, 'CLOSE -> ->': 17, '443 -> ESTABLISHED': 3, '443 -> CLOSE': 3, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,19,40,7,1
adminbypasser,503,10,158,"{'SYN_SENT -> ->': 103, 'FIN_WAIT1 -> ->': 91, 'ESTABLISHED -> ->': 88, 'FIN_WAIT2 -> ->': 88, 'CLOSE -> ->': 83, '443 -> CLOSE': 20, '443 -> ESTABLISHED': 12, 'LAST_ACK -> ->': 6, '443 -> CLOSE_WAIT': 5, 'CLOSE_WAIT -> ->': 4, 'CLOSING -> ->': 3}",2,45,110,22,0
Adobe-cli,291,16,98,"{'SYN_SENT -> ->': 69, 'FIN_WAIT1 -> ->': 57, 'FIN_WAIT2 -> ->': 54, 'ESTABLISHED -> ->': 49, 'CLOSE -> ->': 44, 'LAST_ACK -> ->': 11, 'CLOSE_WAIT -> ->': 6, 'CLOSING -> ->': 1}",1,14,71,2,0
adosint-2.13.tar.gz,145,4,33,"{'FIN_WAIT1 -> ->': 30, 'FIN_WAIT2 -> ->': 28, 'SYN_SENT -> ->': 26, 'ESTABLISHED -> ->': 25, '443 -> CLOSE': 16, 'CLOSE -> ->': 10, '443 -> ESTABLISHED': 6, 'CLOSING -> ->': 2, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1}",2,29,46,14,1
adpaypal-10.86.tar.gz,727,6,176,"{'FIN_WAIT1 -> ->': 143, 'FIN_WAIT2 -> ->': 134, 'SYN_SENT -> ->': 131, 'ESTABLISHED -> ->': 105, 'CLOSE -> ->': 86, '443 -> ESTABLISHED': 33, '443 -> CLOSE': 22, '80 -> CLOSE': 17, '8080 -> CLOSE': 13, '80 -> ESTABLISHED': 8, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '8080 -> ESTABLISHED': 7, 'CLOSING -> ->': 6, '8080 -> CLOSE_WAIT': 6, '80 -> CLOSE_WAIT': 2}",2,97,156,26,1
adpaypal-6.24.tar.gz,654,5,154,"{'FIN_WAIT1 -> ->': 125, 'SYN_SENT -> ->': 118, 'FIN_WAIT2 -> ->': 118, 'ESTABLISHED -> ->': 93, 'CLOSE -> ->': 73, '443 -> ESTABLISHED': 33, '443 -> CLOSE': 22, '80 -> CLOSE': 17, '8080 -> CLOSE': 13, '80 -> ESTABLISHED': 8, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 6, 'CLOSING -> ->': 5, '80 -> CLOSE_WAIT': 2}",2,95,140,26,1
adpaypal-8.73.tar.gz,581,6,122,"{'FIN_WAIT1 -> ->': 109, 'SYN_SENT -> ->': 108, 'FIN_WAIT2 -> ->': 102, 'ESTABLISHED -> ->': 75, 'CLOSE -> ->': 63, '443 -> ESTABLISHED': 30, '443 -> CLOSE': 22, '80 -> CLOSE': 17, '8080 -> CLOSE': 13, '80 -> ESTABLISHED': 8, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 6, 'CLOSING -> ->': 5, '80 -> CLOSE_WAIT': 2}",2,91,122,23,1
adproof-10.35.tar.gz,581,5,135,"{'SYN_SENT -> ->': 109, 'FIN_WAIT1 -> ->': 104, 'FIN_WAIT2 -> ->': 99, 'ESTABLISHED -> ->': 83, 'CLOSE -> ->': 64, '443 -> ESTABLISHED': 30, '443 -> CLOSE': 22, '80 -> CLOSE': 17, '8080 -> CLOSE': 13, '80 -> ESTABLISHED': 8, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 6, 'CLOSING -> ->': 3, '80 -> CLOSE_WAIT': 2}",2,89,127,23,1
adpull-9.16.tar.gz,72,4,5,"{'443 -> ESTABLISHED': 14, 'FIN_WAIT1 -> ->': 12, 'FIN_WAIT2 -> ->': 11, 'SYN_SENT -> ->': 8, 'ESTABLISHED -> ->': 6, '8080 -> ESTABLISHED': 6, 'CLOSE -> ->': 3, '443 -> CLOSE': 3, 'LAST_ACK -> ->': 2, '80 -> CLOSE': 2, '80 -> ESTABLISHED': 2, 'CLOSING -> ->': 1, '8080 -> CLOSE_WAIT': 1, '80 -> CLOSE_WAIT': 1}",2,35,20,17,1
adrandom-9.25.tar.gz,364,4,74,"{'SYN_SENT -> ->': 70, 'FIN_WAIT1 -> ->': 62, 'FIN_WAIT2 -> ->': 60, 'ESTABLISHED -> ->': 52, 'CLOSE -> ->': 32, '80 -> CLOSE': 17, '443 -> CLOSE': 15, '8080 -> CLOSE': 13, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '443 -> ESTABLISHED': 7, '8080 -> ESTABLISHED': 7, '80 -> ESTABLISHED': 6, '8080 -> CLOSE_WAIT': 6, '80 -> CLOSE_WAIT': 2, 'CLOSING -> ->': 1}",2,58,85,15,1
adsplit-10.60.tar.gz,290,4,42,"{'SYN_SENT -> ->': 55, 'FIN_WAIT1 -> ->': 46, 'FIN_WAIT2 -> ->': 44, 'ESTABLISHED -> ->': 35, 'CLOSE -> ->': 17, '80 -> CLOSE': 17, '443 -> CLOSE': 15, '8080 -> CLOSE': 13, '443 -> ESTABLISHED': 10, '80 -> ESTABLISHED': 8, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 6, '80 -> CLOSE_WAIT': 2, 'CLOSING -> ->': 1}",2,61,68,15,1
adstr-1.81.tar.gz,290,4,43,"{'SYN_SENT -> ->': 56, 'FIN_WAIT1 -> ->': 46, 'FIN_WAIT2 -> ->': 44, 'ESTABLISHED -> ->': 35, 'CLOSE -> ->': 18, '80 -> CLOSE': 17, '443 -> CLOSE': 15, '8080 -> CLOSE': 13, '80 -> ESTABLISHED': 8, '443 -> ESTABLISHED': 8, '80 -> SYN_SENT': 7, 'LAST_ACK -> ->': 7, '8080 -> ESTABLISHED': 7, '8080 -> CLOSE_WAIT': 6, '80 -> CLOSE_WAIT': 2, 'CLOSING -> ->': 1}",2,59,68,15,1
adurl-8.60.tar.gz,218,4,22,"{'FIN_WAIT1 -> ->': 46, 'FIN_WAIT2 -> ->': 42, 'SYN_SENT -> ->': 31, '443 -> ESTABLISHED': 24, 'ESTABLISHED -> ->': 20, '443 -> CLOSE': 11, 'CLOSE -> ->': 10, '8080 -> CLOSE': 8, '8080 -> ESTABLISHED': 7, 'LAST_ACK -> ->': 6, '8080 -> CLOSE_WAIT': 5, 'CLOSING -> ->': 3, '80 -> CLOSE': 2, '80 -> ESTABLISHED': 2, '80 -> CLOSE_WAIT': 1}",2,67,55,22,1
adv2099m4-1.0.0-py3-none-any.tar.gz,0,0,0,{},0,0,0,0,1
adv2099m5-1.0.0-py3-none-any.tar.gz,4280,14,1289,"{'SYN_SENT -> ->': 870, 'FIN_WAIT1 -> ->': 809, 'FIN_WAIT2 -> ->': 718, 'CLOSE -> ->': 700, 'ESTABLISHED -> ->': 691, '443 -> CLOSE': 167, '443 -> ESTABLISHED': 161, 'CLOSING -> ->': 78, 'LAST_ACK -> ->': 35, 'CLOSE_WAIT -> ->': 31, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,261,856,56,1
adv2099m6-1.0.0-py3-none-any.tar.gz,4505,16,1367,"{'SYN_SENT -> ->': 917, 'FIN_WAIT1 -> ->': 853, 'FIN_WAIT2 -> ->': 762, 'CLOSE -> ->': 745, 'ESTABLISHED -> ->': 730, '443 -> CLOSE': 169, '443 -> ESTABLISHED': 165, 'CLOSING -> ->': 78, 'LAST_ACK -> ->': 35, 'CLOSE_WAIT -> ->': 31, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",4,268,901,58,1
adv2099m7-1.0.0-py3-none-any.tar.gz,4432,16,1338,"{'SYN_SENT -> ->': 905, 'FIN_WAIT1 -> ->': 837, 'FIN_WAIT2 -> ->': 746, 'CLOSE -> ->': 733, 'ESTABLISHED -> ->': 713, '443 -> CLOSE': 169, '443 -> ESTABLISHED': 165, 'CLOSING -> ->': 78, 'LAST_ACK -> ->': 35, 'CLOSE_WAIT -> ->': 31, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",4,268,890,58,1
advenced-requests-3.0.0.tar.gz,4355,16,1313,"{'SYN_SENT -> ->': 890, 'FIN_WAIT1 -> ->': 820, 'FIN_WAIT2 -> ->': 729, 'CLOSE -> ->': 718, 'ESTABLISHED -> ->': 703, '443 -> CLOSE': 169, '443 -> ESTABLISHED': 162, 'CLOSING -> ->': 78, 'LAST_ACK -> ->': 35, 'CLOSE_WAIT -> ->': 31, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",4,264,874,57,1
advirtual-10.61.tar.gz,4285,16,1285,"{'SYN_SENT -> ->': 874, 'FIN_WAIT1 -> ->': 808, 'FIN_WAIT2 -> ->': 717, 'CLOSE -> ->': 704, 'ESTABLISHED -> ->': 689, '443 -> CLOSE': 167, '443 -> ESTABLISHED': 162, 'CLOSING -> ->': 78, 'LAST_ACK -> ->': 35, 'CLOSE_WAIT -> ->': 31, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",4,264,860,57,1
advpruebitaa-1.0.0.tar.gz,4209,14,1269,"{'SYN_SENT -> ->': 858, 'FIN_WAIT1 -> ->': 794, 'FIN_WAIT2 -> ->': 704, 'CLOSE -> ->': 689, 'ESTABLISHED -> ->': 680, '443 -> CLOSE': 166, '443 -> ESTABLISHED': 157, 'CLOSING -> ->': 77, 'LAST_ACK -> ->': 34, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,257,843,56,1
advpruebitaa3-1.0.0.tar.gz,4139,14,1243,"{'SYN_SENT -> ->': 845, 'FIN_WAIT1 -> ->': 779, 'FIN_WAIT2 -> ->': 689, 'CLOSE -> ->': 676, 'ESTABLISHED -> ->': 667, '443 -> CLOSE': 166, '443 -> ESTABLISHED': 156, 'CLOSING -> ->': 77, 'LAST_ACK -> ->': 34, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,256,832,56,1
advpruebitaa4-1.0.0.tar.gz,4066,14,1213,"{'SYN_SENT -> ->': 828, 'FIN_WAIT1 -> ->': 766, 'FIN_WAIT2 -> ->': 676, 'CLOSE -> ->': 659, 'ESTABLISHED -> ->': 654, '443 -> CLOSE': 166, '443 -> ESTABLISHED': 156, 'CLOSING -> ->': 77, 'LAST_ACK -> ->': 34, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,256,819,56,1
advpruebitaa6-1.0.0.tar.gz,3991,14,1182,"{'SYN_SENT -> ->': 818, 'FIN_WAIT1 -> ->': 749, 'FIN_WAIT2 -> ->': 659, 'CLOSE -> ->': 649, 'ESTABLISHED -> ->': 633, '443 -> CLOSE': 166, '443 -> ESTABLISHED': 156, 'CLOSING -> ->': 77, 'LAST_ACK -> ->': 34, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,256,806,56,1
advpruebitaa8-1.0.0.tar.gz,3990,14,1183,"{'SYN_SENT -> ->': 814, 'FIN_WAIT1 -> ->': 751, 'FIN_WAIT2 -> ->': 660, 'CLOSE -> ->': 646, 'ESTABLISHED -> ->': 637, '443 -> CLOSE': 165, '443 -> ESTABLISHED': 156, 'CLOSING -> ->': 77, 'LAST_ACK -> ->': 34, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,256,800,56,1
advpruebitaa9-1.0.0.tar.gz,3920,14,1155,"{'SYN_SENT -> ->': 802, 'FIN_WAIT1 -> ->': 736, 'FIN_WAIT2 -> ->': 646, 'CLOSE -> ->': 635, 'ESTABLISHED -> ->': 620, '443 -> CLOSE': 164, '443 -> ESTABLISHED': 156, 'CLOSING -> ->': 77, 'LAST_ACK -> ->': 34, 'CLOSE_WAIT -> ->': 30, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,256,789,56,1
aeivasta-0.3.tar.gz,3409,14,968,"{'SYN_SENT -> ->': 695, 'FIN_WAIT1 -> ->': 637, 'FIN_WAIT2 -> ->': 549, 'CLOSE -> ->': 535, 'ESTABLISHED -> ->': 527, '443 -> CLOSE': 157, '443 -> ESTABLISHED': 151, 'CLOSING -> ->': 76, 'LAST_ACK -> ->': 33, 'CLOSE_WAIT -> ->': 29, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,251,695,56,1
aenum,0,0,0,{},0,0,0,0,0
aeodata-0.4.tar.gz,3337,14,939,"{'SYN_SENT -> ->': 680, 'FIN_WAIT1 -> ->': 623, 'FIN_WAIT2 -> ->': 535, 'CLOSE -> ->': 520, 'ESTABLISHED -> ->': 513, '443 -> CLOSE': 157, '443 -> ESTABLISHED': 151, 'CLOSING -> ->': 76, 'LAST_ACK -> ->': 33, 'CLOSE_WAIT -> ->': 29, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,251,681,56,1
aeodatav04-0.4.tar.gz,3265,14,908,"{'SYN_SENT -> ->': 667, 'FIN_WAIT1 -> ->': 609, 'FIN_WAIT2 -> ->': 521, 'CLOSE -> ->': 507, 'ESTABLISHED -> ->': 495, '443 -> CLOSE': 157, '443 -> ESTABLISHED': 151, 'CLOSING -> ->': 76, 'LAST_ACK -> ->': 33, 'CLOSE_WAIT -> ->': 29, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,251,666,56,1
aes,1661,19,90,"{'SYN_SENT -> ->': 340, 'FIN_WAIT1 -> ->': 305, '443 -> CLOSE': 260, '443 -> ESTABLISHED': 252, 'FIN_WAIT2 -> ->': 187, 'ESTABLISHED -> ->': 87, 'CLOSING -> ->': 87, 'CLOSE -> ->': 82, 'LAST_ACK -> ->': 25, 'CLOSE_WAIT -> ->': 14, '443 -> CLOSE_WAIT': 12, '443 -> SYN_SENT': 4, '80 -> CLOSE': 2, '80 -> ESTABLISHED': 2, '80 -> CLOSING': 1, '443 -> FIN_WAIT1': 1}",4,376,351,84,0
aes44-0.0.2.tar.gz,3481,14,990,"{'SYN_SENT -> ->': 715, 'FIN_WAIT1 -> ->': 649, 'FIN_WAIT2 -> ->': 560, 'CLOSE -> ->': 551, 'ESTABLISHED -> ->': 535, '443 -> CLOSE': 161, '443 -> ESTABLISHED': 152, 'CLOSING -> ->': 76, 'LAST_ACK -> ->': 33, 'CLOSE_WAIT -> ->': 29, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,252,709,56,1
Aetherus,435,8,109,"{'SYN_SENT -> ->': 84, 'FIN_WAIT1 -> ->': 80, 'FIN_WAIT2 -> ->': 68, 'ESTABLISHED -> ->': 67, 'CLOSE -> ->': 57, '443 -> CLOSE': 27, '443 -> ESTABLISHED': 23, 'CLOSING -> ->': 12, 'CLOSE_WAIT -> ->': 9, 'LAST_ACK -> ->': 7, '443 -> CLOSE_WAIT': 1}",2,55,99,18,0
agdetector,145,4,51,"{'SYN_SENT -> ->': 32, 'CLOSE -> ->': 27, 'ESTABLISHED -> ->': 26, 'FIN_WAIT1 -> ->': 26, 'FIN_WAIT2 -> ->': 26, '443 -> CLOSE': 5, 'CLOSE_WAIT -> ->': 1, 'LAST_ACK -> ->': 1, '443 -> ESTABLISHED': 1}",2,11,36,6,0
agentcoreclient,580,19,162,"{'CLOSE -> ->': 126, 'SYN_SENT -> ->': 125, 'ESTABLISHED -> ->': 116, 'FIN_WAIT1 -> ->': 90, 'FIN_WAIT2 -> ->': 87, 'CLOSE_WAIT -> ->': 19, 'LAST_ACK -> ->': 15, 'CLOSING -> ->': 2}",1,30,126,2,0
ahahjesus-0.13.tar.gz,2898,13,771,"{'SYN_SENT -> ->': 600, 'FIN_WAIT1 -> ->': 532, 'FIN_WAIT2 -> ->': 448, 'CLOSE -> ->': 441, 'ESTABLISHED -> ->': 423, '443 -> CLOSE': 156, '443 -> ESTABLISHED': 145, 'CLOSING -> ->': 71, 'LAST_ACK -> ->': 33, 'CLOSE_WAIT -> ->': 29, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,241,592,54,1
aidoc,728,17,281,"{'CLOSE -> ->': 147, 'SYN_SENT -> ->': 146, 'ESTABLISHED -> ->': 146, 'FIN_WAIT1 -> ->': 125, 'FIN_WAIT2 -> ->': 115, 'CLOSE_WAIT -> ->': 21, 'LAST_ACK -> ->': 20, 'CLOSING -> ->': 8}",1,16,148,2,0
aidoc-consul-5.2.0.tar.gz,2972,13,800,"{'SYN_SENT -> ->': 613, 'FIN_WAIT1 -> ->': 546, 'FIN_WAIT2 -> ->': 461, 'CLOSE -> ->': 453, 'ESTABLISHED -> ->': 441, '443 -> CLOSE': 157, '443 -> ESTABLISHED': 147, 'CLOSING -> ->': 72, 'LAST_ACK -> ->': 33, 'CLOSE_WAIT -> ->': 29, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,243,607,54,1
aidoc-e2e-utils-5.0.3.tar.gz,2461,11,624,"{'SYN_SENT -> ->': 507, 'FIN_WAIT1 -> ->': 452, 'FIN_WAIT2 -> ->': 371, 'CLOSE -> ->': 363, 'ESTABLISHED -> ->': 347, '443 -> CLOSE': 142, '443 -> ESTABLISHED': 137, 'CLOSING -> ->': 68, 'LAST_ACK -> ->': 29, 'CLOSE_WAIT -> ->': 26, '443 -> CLOSE_WAIT': 7, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,230,509,52,1
aietelegram-0.3.tar.gz,2752,11,728,"{'SYN_SENT -> ->': 565, 'FIN_WAIT1 -> ->': 508, 'FIN_WAIT2 -> ->': 426, 'CLOSE -> ->': 411, 'ESTABLISHED -> ->': 406, '443 -> CLOSE': 151, '443 -> ESTABLISHED': 140, 'CLOSING -> ->': 69, 'LAST_ACK -> ->': 30, 'CLOSE_WAIT -> ->': 26, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,236,565,54,1
aihottp-0.1.tar.gz,1802,29,173,"{'FIN_WAIT1 -> ->': 394, 'SYN_SENT -> ->': 385, '443 -> CLOSE': 295, '443 -> ESTABLISHED': 270, 'ESTABLISHED -> ->': 140, 'FIN_WAIT2 -> ->': 124, 'CLOSE -> ->': 88, 'LAST_ACK -> ->': 48, '443 -> CLOSE_WAIT': 42, 'CLOSING -> ->': 6, 'CLOSE_WAIT -> ->': 6, '80 -> CLOSE': 2, '80 -> ESTABLISHED': 2}",2,354,459,32,1
ai-images,647,7,234,"{'SYN_SENT -> ->': 132, 'FIN_WAIT1 -> ->': 125, 'CLOSE -> ->': 119, 'ESTABLISHED -> ->': 119, 'FIN_WAIT2 -> ->': 119, '443 -> CLOSE': 13, '443 -> ESTABLISHED': 11, 'CLOSING -> ->': 5, 'CLOSE_WAIT -> ->': 2, 'LAST_ACK -> ->': 2}",3,35,138,14,0
aika-datagraph,218,16,42,"{'SYN_SENT -> ->': 47, 'FIN_WAIT1 -> ->': 35, 'FIN_WAIT2 -> ->': 33, '443 -> CLOSE': 29, 'ESTABLISHED -> ->': 22, 'CLOSE -> ->': 21, '443 -> ESTABLISHED': 20, 'LAST_ACK -> ->': 4, 'CLOSE_WAIT -> ->': 3, '443 -> SYN_SENT': 3, '443 -> CLOSE_WAIT': 1}",4,47,54,17,0
Ailyboostbot-1.0.tar.gz,2608,11,669,"{'SYN_SENT -> ->': 539, 'FIN_WAIT1 -> ->': 479, 'FIN_WAIT2 -> ->': 397, 'CLOSE -> ->': 386, 'ESTABLISHED -> ->': 372, '443 -> CLOSE': 150, '443 -> ESTABLISHED': 140, 'CLOSING -> ->': 69, 'LAST_ACK -> ->': 30, 'CLOSE_WAIT -> ->': 26, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,236,540,54,1
Ailynitro-1.0.tar.gz,2533,11,642,"{'SYN_SENT -> ->': 525, 'FIN_WAIT1 -> ->': 462, 'FIN_WAIT2 -> ->': 380, 'CLOSE -> ->': 372, 'ESTABLISHED -> ->': 359, '443 -> CLOSE': 150, '443 -> ESTABLISHED': 140, 'CLOSING -> ->': 69, 'LAST_ACK -> ->': 30, 'CLOSE_WAIT -> ->': 26, '443 -> CLOSE_WAIT': 8, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,236,522,54,1
ailzyn1tr0-1.0.tar.gz,2389,11,599,"{'SYN_SENT -> ->': 495, 'FIN_WAIT1 -> ->': 435, 'FIN_WAIT2 -> ->': 354, 'CLOSE -> ->': 351, 'ESTABLISHED -> ->': 334, '443 -> CLOSE': 141, '443 -> ESTABLISHED': 137, 'CLOSING -> ->': 68, 'LAST_ACK -> ->': 29, 'CLOSE_WAIT -> ->': 26, '443 -> CLOSE_WAIT': 7, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,230,498,52,1
aio.http,1372,12,375,"{'SYN_SENT -> ->': 273, 'FIN_WAIT1 -> ->': 255, 'FIN_WAIT2 -> ->': 239, 'ESTABLISHED -> ->': 215, 'CLOSE -> ->': 210, '443 -> CLOSE': 63, '443 -> ESTABLISHED': 62, 'LAST_ACK -> ->': 21, 'CLOSE_WAIT -> ->': 20, 'CLOSING -> ->': 12, '443 -> CLOSE_WAIT': 2}",2,119,284,38,0
aio2024,2748,15,486,"{'SYN_SENT -> ->': 549, 'FIN_WAIT1 -> ->': 505, 'FIN_WAIT2 -> ->': 388, 'ESTABLISHED -> ->': 300, 'CLOSE -> ->': 274, '443 -> CLOSE': 274, '443 -> ESTABLISHED': 260, 'CLOSING -> ->': 81, 'LAST_ACK -> ->': 57, '443 -> CLOSE_WAIT': 28, 'CLOSE_WAIT -> ->': 26, '80 -> ESTABLISHED': 3, '80 -> CLOSE': 2, '443 -> SYN_SENT': 1}",2,414,569,107,0
aio3-0.2.8.tar.gz,2316,11,568,"{'SYN_SENT -> ->': 478, 'FIN_WAIT1 -> ->': 423, 'FIN_WAIT2 -> ->': 341, 'CLOSE -> ->': 334, 'ESTABLISHED -> ->': 320, '443 -> CLOSE': 141, '443 -> ESTABLISHED': 137, 'CLOSING -> ->': 68, 'LAST_ACK -> ->': 29, 'CLOSE_WAIT -> ->': 26, '443 -> CLOSE_WAIT': 7, '80 -> CLOSE': 4, '80 -> ESTABLISHED': 4, '443 -> FIN_WAIT1': 3, '443 -> SYN_SENT': 1}",3,230,482,52,1
